"","trap_id","trap_date","spp","method","total","zone","year","week"
"5620","FC-092GR",2022-09-06,"Tarsalis","G",1,"NE",2022,36
"5621","FC-092GR",2022-09-06,"Pipiens","G",10,"NE",2022,36
"5622","FC-001",2022-09-07,"Tarsalis","L",2,"SW",2022,36
"5623","FC-001",2022-09-07,"Pipiens","L",2,"SW",2022,36
"5624","FC-004",2022-09-07,"Tarsalis","L",2,"SE",2022,36
"5625","FC-004",2022-09-07,"Pipiens","L",88,"SE",2022,36
"5626","FC-023",2022-09-07,"Tarsalis","L",1,"SE",2022,36
"5627","FC-023",2022-09-07,"Pipiens","L",1,"SE",2022,36
"5628","FC-027",2022-09-07,"Tarsalis","L",4,"SE",2022,36
"5629","FC-027",2022-09-07,"Pipiens","L",60,"SE",2022,36
"5630","FC-029",2022-09-07,"Tarsalis","L",6,"SE",2022,36
"5631","FC-029",2022-09-07,"Pipiens","L",12,"SE",2022,36
"5632","FC-029GR",2022-09-07,"Pipiens","G",33,"SE",2022,36
"5633","FC-029GR",2022-09-07,"Tarsalis","G",1,"SE",2022,36
"5634","FC-031",2022-09-07,"Tarsalis","L",5,"SE",2022,36
"5635","FC-031",2022-09-07,"Pipiens","L",3,"SE",2022,36
"5636","FC-037",2022-09-07,"Pipiens","L",2,"SW",2022,36
"5637","FC-037",2022-09-07,"Tarsalis","L",10,"SW",2022,36
"5638","FC-039",2022-09-07,"Pipiens","L",2,"SE",2022,36
"5639","FC-039",2022-09-07,"Tarsalis","L",6,"SE",2022,36
"5640","FC-046",2022-09-07,"Tarsalis","L",3,"SE",2022,36
"5641","FC-046",2022-09-07,"Pipiens","L",5,"SE",2022,36
"5642","FC-047",2022-09-07,"Tarsalis","L",1,"SE",2022,36
"5643","FC-047",2022-09-07,"Pipiens","L",1,"SE",2022,36
"5644","FC-050",2022-09-07,"Tarsalis","L",1,"SE",2022,36
"5645","FC-050",2022-09-07,"Pipiens","L",49,"SE",2022,36
"5646","FC-053",2022-09-07,"Tarsalis","L",7,"SE",2022,36
"5647","FC-053",2022-09-07,"Pipiens","L",7,"SE",2022,36
"5648","FC-054",2022-09-07,"Pipiens","L",3,"SE",2022,36
"5649","FC-054",2022-09-07,"Tarsalis","L",2,"SE",2022,36
"5650","FC-057",2022-09-07,"Pipiens","L",1,"SW",2022,36
"5651","FC-057",2022-09-07,"Tarsalis","L",1,"SW",2022,36
"5652","FC-059",2022-09-07,"Tarsalis","L",3,"SE",2022,36
"5653","FC-059",2022-09-07,"Pipiens","L",19,"SE",2022,36
"5654","FC-062",2022-09-07,"Tarsalis","L",2,"SW",2022,36
"5655","FC-064",2022-09-07,"Pipiens","L",1,"SE",2022,36
"5656","FC-064",2022-09-07,"Tarsalis","L",4,"SE",2022,36
"5657","FC-068",2022-09-07,"Pipiens","L",2,"SW",2022,36
"5658","FC-068",2022-09-07,"Tarsalis","L",3,"SW",2022,36
"5659","FC-071",2022-09-07,"Pipiens","L",1,"SW",2022,36
"5660","FC-074",2022-09-07,"Tarsalis","L",14,"SE",2022,36
"5661","FC-074",2022-09-07,"Pipiens","L",18,"SE",2022,36
"5662","FC-075",2022-09-07,"Tarsalis","L",1,"SE",2022,36
"5663","FC-075",2022-09-07,"Pipiens","L",45,"SE",2022,36
"5664","FC-075GR",2022-09-07,"Pipiens","G",8,"SE",2022,36
"5665","FC-088GR",2022-09-07,"Pipiens","G",42,"SE",2022,36
"5666","FC-089GR",2022-09-07,"Pipiens","G",26,"SW",2022,36
"5667","LV-020",2022-09-06,"Tarsalis","L",35,"LV",2022,36
"5668","LV-020",2022-09-06,"Pipiens","L",12,"LV",2022,36
"5669","LV-089",2022-09-06,"Tarsalis","L",19,"LV",2022,36
"5670","LV-089",2022-09-06,"Pipiens","L",21,"LV",2022,36
"5671","LV-095",2022-09-06,"Tarsalis","L",1,"LV",2022,36
"5672","LV-104",2022-09-06,"Tarsalis","L",21,"LV",2022,36
"5673","LV-104",2022-09-06,"Pipiens","L",63,"LV",2022,36
"5674","FC-001",2022-09-12,"Pipiens","L",10,"SW",2022,37
"5675","FC-001",2022-09-12,"Tarsalis","L",2,"SW",2022,37
"5676","FC-004",2022-09-12,"Tarsalis","L",4,"SE",2022,37
"5677","FC-004",2022-09-12,"Pipiens","L",90,"SE",2022,37
"5678","FC-006",2022-09-13,"Tarsalis","L",1,"NE",2022,37
"5679","FC-006",2022-09-13,"Pipiens","L",8,"NE",2022,37
"5680","FC-011",2022-09-13,"Pipiens","L",11,"NW",2022,37
"5681","FC-011",2022-09-13,"Tarsalis","L",1,"NW",2022,37
"5682","FC-014",2022-09-13,"Tarsalis","L",9,"NE",2022,37
"5683","FC-014",2022-09-13,"Pipiens","L",496,"NE",2022,37
"5684","FC-015",2022-09-13,"Pipiens","L",1,"NW",2022,37
"5685","FC-015",2022-09-13,"Tarsalis","L",5,"NW",2022,37
"5686","FC-019",2022-09-13,"Pipiens","L",43,"NE",2022,37
"5687","FC-019",2022-09-13,"Tarsalis","L",3,"NE",2022,37
"5688","FC-023",2022-09-12,"Pipiens","L",11,"SE",2022,37
"5689","FC-023",2022-09-12,"Tarsalis","L",2,"SE",2022,37
"5690","FC-027",2022-09-12,"Tarsalis","L",3,"SE",2022,37
"5691","FC-027",2022-09-12,"Pipiens","L",73,"SE",2022,37
"5692","FC-029",2022-09-12,"Pipiens","L",3,"SE",2022,37
"5693","FC-029",2022-09-12,"Tarsalis","L",3,"SE",2022,37
"5694","FC-029GR",2022-09-12,"Pipiens","G",19,"SE",2022,37
"5695","FC-031",2022-09-12,"Pipiens","L",1,"SE",2022,37
"5696","FC-034",2022-09-13,"Tarsalis","L",7,"NE",2022,37
"5697","FC-036",2022-09-13,"Pipiens","L",9,"NW",2022,37
"5698","FC-037",2022-09-12,"Pipiens","L",4,"SW",2022,37
"5699","FC-037",2022-09-12,"Tarsalis","L",24,"SW",2022,37
"5700","FC-038",2022-09-13,"Pipiens","L",30,"NE",2022,37
"5701","FC-038",2022-09-13,"Tarsalis","L",6,"NE",2022,37
"5702","FC-039",2022-09-12,"Tarsalis","L",2,"SE",2022,37
"5703","FC-039",2022-09-12,"Pipiens","L",5,"SE",2022,37
"5704","FC-040",2022-09-13,"Tarsalis","L",2,"NE",2022,37
"5705","FC-040",2022-09-13,"Pipiens","L",61,"NE",2022,37
"5706","FC-040GR",2022-09-13,"Pipiens","G",68,"NE",2022,37
"5707","FC-041",2022-09-13,"Pipiens","L",4,"NW",2022,37
"5708","FC-041",2022-09-13,"Tarsalis","L",2,"NW",2022,37
"5709","FC-046",2022-09-12,"Pipiens","L",13,"SE",2022,37
"5710","FC-046",2022-09-12,"Tarsalis","L",9,"SE",2022,37
"5711","FC-047",2022-09-12,"Pipiens","L",2,"SE",2022,37
"5712","FC-047",2022-09-12,"Tarsalis","L",1,"SE",2022,37
"5713","FC-049",2022-09-13,"Tarsalis","L",2,"SW",2022,37
"5714","FC-050",2022-09-12,"Tarsalis","L",2,"SE",2022,37
"5715","FC-050",2022-09-12,"Pipiens","L",93,"SE",2022,37
"5716","FC-052",2022-09-13,"Pipiens","L",1,"NW",2022,37
"5717","FC-052",2022-09-13,"Tarsalis","L",1,"NW",2022,37
"5718","FC-053",2022-09-12,"Pipiens","L",3,"SE",2022,37
"5719","FC-054",2022-09-12,"Pipiens","L",1,"SE",2022,37
"5720","FC-057",2022-09-12,"Tarsalis","L",8,"SW",2022,37
"5721","FC-059",2022-09-12,"Tarsalis","L",4,"SE",2022,37
"5722","FC-059",2022-09-12,"Pipiens","L",80,"SE",2022,37
"5723","FC-060",2022-09-13,"Pipiens","L",2,"NW",2022,37
"5724","FC-061",2022-09-13,"Pipiens","L",1,"NW",2022,37
"5725","FC-062",2022-09-12,"Pipiens","L",4,"SW",2022,37
"5726","FC-062",2022-09-12,"Tarsalis","L",3,"SW",2022,37
"5727","FC-063",2022-09-13,"Pipiens","L",1,"NW",2022,37
"5728","FC-063GR",2022-09-13,"Pipiens","G",4,"NW",2022,37
"5729","FC-064",2022-09-12,"Pipiens","L",2,"SE",2022,37
"5730","FC-064",2022-09-12,"Tarsalis","L",1,"SE",2022,37
"5731","FC-066",2022-09-13,"Tarsalis","L",3,"NE",2022,37
"5732","FC-066",2022-09-13,"Pipiens","L",476,"NE",2022,37
"5733","FC-066GR",2022-09-13,"Pipiens","G",8,"NE",2022,37
"5734","FC-066GR",2022-09-13,"Tarsalis","G",1,"NE",2022,37
"5735","FC-067",2022-09-13,"Pipiens","L",35,"NE",2022,37
"5736","FC-067",2022-09-13,"Tarsalis","L",8,"NE",2022,37
"5737","FC-068",2022-09-12,"Tarsalis","L",3,"SW",2022,37
"5738","FC-068",2022-09-12,"Pipiens","L",2,"SW",2022,37
"5739","FC-069",2022-09-13,"Pipiens","L",1,"NE",2022,37
"5740","FC-069",2022-09-13,"Tarsalis","L",3,"NE",2022,37
"5741","FC-071",2022-09-12,"Tarsalis","L",1,"SW",2022,37
"5742","FC-071",2022-09-12,"Pipiens","L",1,"SW",2022,37
"5743","FC-072",2022-09-13,"Tarsalis","L",7,"NE",2022,37
"5744","FC-072",2022-09-13,"Pipiens","L",7,"NE",2022,37
"5745","FC-073",2022-09-13,"Pipiens","L",3,"NW",2022,37
"5746","FC-074",2022-09-12,"Tarsalis","L",8,"SE",2022,37
"5747","FC-074",2022-09-12,"Pipiens","L",17,"SE",2022,37
"5748","FC-075",2022-09-12,"Pipiens","L",1,"SE",2022,37
"5749","FC-075GR",2022-09-12,"Pipiens","G",2,"SE",2022,37
"5750","FC-088GR",2022-09-12,"Pipiens","G",18,"SE",2022,37
"5751","FC-089GR",2022-09-12,"Pipiens","G",26,"SW",2022,37
"5752","FC-090GR",2022-09-13,"Pipiens","G",2,"NW",2022,37
"5753","FC-091GR",2022-09-13,"Tarsalis","G",1,"NE",2022,37
"5754","FC-091GR",2022-09-13,"Pipiens","G",4,"NE",2022,37
"5755","FC-092GR",2022-09-13,"Pipiens","G",41,"NE",2022,37
"5756","FC-093",2022-09-12,"Pipiens","L",2,"SW",2022,37
"5757","LC-001",2023-08-01,"Pipiens","L",30,"BE",2023,31
"5758","LC-001",2023-08-01,"Tarsalis","L",137,"BE",2023,31
"5759","LC-049",2023-08-01,"Tarsalis","L",9,"BE",2023,31
"5760","LC-053",2023-08-01,"Pipiens","L",8,"BE",2023,31
"5761","LC-053",2023-08-01,"Tarsalis","L",15,"BE",2023,31
"5762","LC-054",2023-08-01,"Pipiens","L",2,"BE",2023,31
"5763","LC-054",2023-08-01,"Tarsalis","L",28,"BE",2023,31
"5764","WC-055",2023-08-01,"Pipiens","L",9,"BE",2023,31
"5765","WC-055",2023-08-01,"Tarsalis","L",21,"BE",2023,31
"5766","FC-004",2023-07-30,"Pipiens","L",24,"SE",2023,31
"5767","FC-004",2023-07-30,"Tarsalis","L",271,"SE",2023,31
"5768","FC-023",2023-07-30,"Pipiens","L",8,"SE",2023,31
"5769","FC-023",2023-07-30,"Tarsalis","L",79,"SE",2023,31
"5770","FC-027",2023-07-30,"Tarsalis","L",26,"SE",2023,31
"5771","FC-031",2023-07-30,"Tarsalis","L",627,"SE",2023,31
"5772","FC-031",2023-07-30,"Pipiens","L",44,"SE",2023,31
"5773","FC-039",2023-07-30,"Tarsalis","L",229,"SE",2023,31
"5774","FC-039",2023-07-30,"Pipiens","L",6,"SE",2023,31
"5775","FC-046",2023-07-30,"Pipiens","L",6,"SE",2023,31
"5776","FC-046",2023-07-30,"Tarsalis","L",80,"SE",2023,31
"5777","FC-047",2023-07-30,"Tarsalis","L",79,"SE",2023,31
"5778","FC-047",2023-07-30,"Pipiens","L",7,"SE",2023,31
"5779","FC-050",2023-07-30,"Pipiens","L",4,"SE",2023,31
"5780","FC-050",2023-07-30,"Tarsalis","L",82,"SE",2023,31
"5781","FC-053",2023-07-30,"Tarsalis","L",140,"SE",2023,31
"5782","FC-053",2023-07-30,"Pipiens","L",1,"SE",2023,31
"5783","FC-059",2023-07-30,"Pipiens","L",1,"SE",2023,31
"5784","FC-059",2023-07-30,"Tarsalis","L",14,"SE",2023,31
"5785","FC-064",2023-07-30,"Tarsalis","L",181,"SE",2023,31
"5786","FC-064",2023-07-30,"Pipiens","L",45,"SE",2023,31
"5787","FC-074",2023-07-30,"Tarsalis","L",62,"SE",2023,31
"5788","FC-074",2023-07-30,"Pipiens","L",2,"SE",2023,31
"5789","FC-075",2023-07-30,"Pipiens","L",20,"SE",2023,31
"5790","FC-075",2023-07-30,"Tarsalis","L",79,"SE",2023,31
"5791","FC-075GR",2023-07-30,"Pipiens","G",48,"SE",2023,31
"5792","FC-088GR",2023-07-30,"Pipiens","G",124,"SE",2023,31
"5793","FC-006",2023-07-31,"Tarsalis","L",2,"NE",2023,31
"5794","FC-014",2023-07-31,"Pipiens","L",11,"NE",2023,31
"5795","FC-014",2023-07-31,"Tarsalis","L",26,"NE",2023,31
"5796","FC-019",2023-07-31,"Tarsalis","L",20,"NE",2023,31
"5797","FC-019",2023-07-31,"Pipiens","L",6,"NE",2023,31
"5798","FC-034",2023-07-31,"Tarsalis","L",6,"NE",2023,31
"5799","FC-036",2023-07-31,"Pipiens","L",6,"NW",2023,31
"5800","FC-036",2023-07-31,"Tarsalis","L",20,"NW",2023,31
"5801","FC-038",2023-07-31,"Tarsalis","L",24,"NE",2023,31
"5802","FC-040",2023-07-31,"Pipiens","L",8,"NE",2023,31
"5803","FC-040",2023-07-31,"Tarsalis","L",22,"NE",2023,31
"5804","FC-066",2023-07-31,"Pipiens","L",65,"NE",2023,31
"5805","FC-066",2023-07-31,"Tarsalis","L",51,"NE",2023,31
"5806","FC-066GR",2023-07-31,"Pipiens","G",1,"NE",2023,31
"5807","FC-067",2023-07-31,"Tarsalis","L",12,"NE",2023,31
"5808","FC-067",2023-07-31,"Pipiens","L",1,"NE",2023,31
"5809","FC-069",2023-07-31,"Tarsalis","L",14,"NE",2023,31
"5810","FC-072",2023-07-31,"Tarsalis","L",2,"NE",2023,31
"5811","FC-011",2023-08-01,"Pipiens","L",2,"NW",2023,31
"5812","FC-011",2023-08-01,"Tarsalis","L",11,"NW",2023,31
"5813","FC-015",2023-08-01,"Tarsalis","L",29,"NW",2023,31
"5814","FC-015",2023-08-01,"Pipiens","L",2,"NW",2023,31
"5815","FC-041",2023-08-01,"Tarsalis","L",25,"NW",2023,31
"5816","FC-041",2023-08-01,"Pipiens","L",7,"NW",2023,31
"5817","FC-049",2023-08-01,"Tarsalis","L",12,"SW",2023,31
"5818","FC-052",2023-08-01,"Pipiens","L",4,"NW",2023,31
"5819","FC-052",2023-08-01,"Tarsalis","L",17,"NW",2023,31
"5820","FC-058",2023-08-01,"Pipiens","L",10,"SW",2023,31
"5821","FC-058",2023-08-01,"Tarsalis","L",12,"SW",2023,31
"5822","FC-060",2023-08-01,"Pipiens","L",2,"NW",2023,31
"5823","FC-060",2023-08-01,"Tarsalis","L",15,"NW",2023,31
"5824","FC-061",2023-08-01,"Pipiens","L",9,"NW",2023,31
"5825","FC-061",2023-08-01,"Tarsalis","L",74,"NW",2023,31
"5826","FC-063GR",2023-08-01,"Tarsalis","G",1,"NW",2023,31
"5827","FC-063GR",2023-08-01,"Pipiens","G",86,"NW",2023,31
"5828","FC-073",2023-08-01,"Pipiens","L",1,"NW",2023,31
"5829","FC-073",2023-08-01,"Tarsalis","L",45,"NW",2023,31
"5830","FC-090GR",2023-08-01,"Pipiens","G",28,"NW",2023,31
"5831","FC-001",2023-08-02,"Tarsalis","L",32,"SW",2023,31
"5832","FC-001",2023-08-02,"Pipiens","L",3,"SW",2023,31
"5833","FC-029",2023-08-02,"Pipiens","L",8,"SE",2023,31
"5834","FC-029",2023-08-02,"Tarsalis","L",83,"SE",2023,31
"5835","FC-029GR",2023-08-02,"Pipiens","G",46,"SE",2023,31
"5836","FC-037",2023-08-02,"Tarsalis","L",5,"SW",2023,31
"5837","FC-037",2023-08-02,"Pipiens","L",1,"SW",2023,31
"5838","FC-057",2023-08-02,"Pipiens","L",4,"SW",2023,31
"5839","FC-057",2023-08-02,"Tarsalis","L",68,"SW",2023,31
"5840","FC-062",2023-08-02,"Tarsalis","L",11,"SW",2023,31
"5841","FC-062",2023-08-02,"Pipiens","L",6,"SW",2023,31
"5842","FC-068",2023-08-02,"Pipiens","L",4,"SW",2023,31
"5843","FC-068",2023-08-02,"Tarsalis","L",19,"SW",2023,31
"5844","FC-071",2023-08-02,"Tarsalis","L",18,"SW",2023,31
"5845","FC-071",2023-08-02,"Pipiens","L",4,"SW",2023,31
"5846","FC-089GR",2023-08-02,"Pipiens","G",33,"SW",2023,31
"5847","FC-093",2023-08-02,"Tarsalis","L",5,"SW",2023,31
"5848","LV-069",2023-07-30,"Tarsalis","L",120,"LV",2023,31
"5849","LV-095",2023-07-30,"Tarsalis","L",1616,"LV",2023,31
"5850","LV-095",2023-07-30,"Pipiens","L",4,"LV",2023,31
"5851","LV-089",2023-07-31,"Tarsalis","L",392,"LV",2023,31
"5852","LV-104",2023-07-31,"Pipiens","L",19,"LV",2023,31
"5853","LV-104",2023-07-31,"Tarsalis","L",118,"LV",2023,31
"5854","LV-110",2023-07-31,"Tarsalis","L",9,"LV",2023,31
"5855","LV-020",2023-08-01,"Tarsalis","L",38,"LV",2023,31
"5856","LV-020",2023-08-01,"Pipiens","L",2,"LV",2023,31
"5857","LC-001",2023-06-06,"Tarsalis","L",9,"BE",2023,23
"5858","LC-049",2023-06-06,"Tarsalis","L",3,"BE",2023,23
"5859","LC-053",2023-06-06,"Tarsalis","L",19,"BE",2023,23
"5860","LC-054",2023-06-06,"Tarsalis","L",16,"BE",2023,23
"5861","WC-055",2023-06-06,"Tarsalis","L",17,"BE",2023,23
"5862","FC-014",2023-06-04,"Tarsalis","L",3,"NE",2023,23
"5863","FC-019",2023-06-04,"Pipiens","L",1,"NE",2023,23
"5864","FC-034",2023-06-04,"Tarsalis","L",2,"NE",2023,23
"5865","FC-036",2023-06-04,"Tarsalis","L",1,"NW",2023,23
"5866","FC-036",2023-06-04,"Pipiens","L",1,"NW",2023,23
"5867","FC-040GR",2023-06-04,"Pipiens","G",2,"NE",2023,23
"5868","FC-066",2023-06-04,"Tarsalis","L",1,"NE",2023,23
"5869","FC-066",2023-06-04,"Pipiens","L",2,"NE",2023,23
"5870","FC-066GR",2023-06-04,"Pipiens","G",1,"NE",2023,23
"5871","FC-066GR",2023-06-04,"Tarsalis","G",2,"NE",2023,23
"5872","FC-069",2023-06-04,"Tarsalis","L",1,"NE",2023,23
"5873","FC-092GR",2023-06-04,"Pipiens","G",3,"NE",2023,23
"5874","FC-004",2023-06-05,"Tarsalis","L",6,"SE",2023,23
"5875","FC-023",2023-06-05,"Tarsalis","L",1,"SE",2023,23
"5876","FC-027",2023-06-05,"Tarsalis","L",2,"SE",2023,23
"5877","FC-031",2023-06-05,"Pipiens","L",2,"SE",2023,23
"5878","FC-031",2023-06-05,"Tarsalis","L",7,"SE",2023,23
"5879","FC-039",2023-06-05,"Tarsalis","L",2,"SE",2023,23
"5880","FC-046",2023-06-05,"Tarsalis","L",2,"SE",2023,23
"5881","FC-046",2023-06-05,"Pipiens","L",2,"SE",2023,23
"5882","FC-047",2023-06-05,"Tarsalis","L",6,"SE",2023,23
"5883","FC-050",2023-06-05,"Tarsalis","L",5,"SE",2023,23
"5884","FC-053",2023-06-05,"Tarsalis","L",5,"SE",2023,23
"5885","FC-059",2023-06-05,"Pipiens","L",1,"SE",2023,23
"5886","FC-059",2023-06-05,"Tarsalis","L",2,"SE",2023,23
"5887","FC-064",2023-06-05,"Tarsalis","L",14,"SE",2023,23
"5888","FC-064",2023-06-05,"Pipiens","L",1,"SE",2023,23
"5889","FC-074",2023-06-05,"Tarsalis","L",8,"SE",2023,23
"5890","FC-075",2023-06-05,"Tarsalis","L",7,"SE",2023,23
"5891","FC-075",2023-06-05,"Pipiens","L",3,"SE",2023,23
"5892","FC-075GR",2023-06-05,"Tarsalis","G",1,"SE",2023,23
"5893","FC-088GR",2023-06-05,"Pipiens","G",11,"SE",2023,23
"5894","FC-011",2023-06-06,"Tarsalis","L",5,"NW",2023,23
"5895","FC-011",2023-06-06,"Pipiens","L",4,"NW",2023,23
"5896","FC-015",2023-06-06,"Tarsalis","L",1,"NW",2023,23
"5897","FC-041",2023-06-06,"Tarsalis","L",3,"NW",2023,23
"5898","FC-041",2023-06-06,"Pipiens","L",2,"NW",2023,23
"5899","FC-052",2023-06-06,"Tarsalis","L",1,"NW",2023,23
"5900","FC-052",2023-06-06,"Pipiens","L",1,"NW",2023,23
"5901","FC-058",2023-06-06,"Tarsalis","L",1,"SW",2023,23
"5902","FC-060",2023-06-06,"Tarsalis","L",2,"NW",2023,23
"5903","FC-060",2023-06-06,"Pipiens","L",1,"NW",2023,23
"5904","FC-061",2023-06-06,"Tarsalis","L",16,"NW",2023,23
"5905","FC-061",2023-06-06,"Pipiens","L",3,"NW",2023,23
"5906","FC-063GR",2023-06-06,"Pipiens","G",1,"NW",2023,23
"5907","FC-073",2023-06-06,"Tarsalis","L",10,"NW",2023,23
"5908","FC-073",2023-06-06,"Pipiens","L",4,"NW",2023,23
"5909","FC-090GR",2023-06-06,"Pipiens","G",1,"NW",2023,23
"5910","FC-001",2023-06-07,"Tarsalis","L",5,"SW",2023,23
"5911","FC-001",2023-06-07,"Pipiens","L",3,"SW",2023,23
"5912","FC-029",2023-06-07,"Tarsalis","L",1,"SE",2023,23
"5913","FC-029",2023-06-07,"Pipiens","L",2,"SE",2023,23
"5914","FC-037",2023-06-07,"Tarsalis","L",18,"SW",2023,23
"5915","FC-054",2023-06-07,"Tarsalis","L",5,"SE",2023,23
"5916","FC-054",2023-06-07,"Pipiens","L",1,"SE",2023,23
"5917","FC-057",2023-06-07,"Tarsalis","L",8,"SW",2023,23
"5918","FC-057",2023-06-07,"Pipiens","L",1,"SW",2023,23
"5919","FC-062",2023-06-07,"Tarsalis","L",2,"SW",2023,23
"5920","FC-062",2023-06-07,"Pipiens","L",5,"SW",2023,23
"5921","FC-071",2023-06-07,"Tarsalis","L",1,"SW",2023,23
"5922","FC-071",2023-06-07,"Pipiens","L",1,"SW",2023,23
"5923","FC-089GR",2023-06-07,"Pipiens","G",2,"SW",2023,23
"5924","FC-093",2023-06-07,"Tarsalis","L",14,"SW",2023,23
"5925","FC-093",2023-06-07,"Pipiens","L",5,"SW",2023,23
"5926","LV-069",2023-06-04,"Tarsalis","L",3,"LV",2023,23
"5927","LV-095",2023-06-04,"Pipiens","L",1,"LV",2023,23
"5928","LV-095",2023-06-04,"Tarsalis","L",4,"LV",2023,23
"5929","LV-089",2023-06-05,"Tarsalis","L",97,"LV",2023,23
"5930","LV-089",2023-06-05,"Pipiens","L",4,"LV",2023,23
"5931","LV-104",2023-06-05,"Tarsalis","L",21,"LV",2023,23
"5932","LV-110",2023-06-05,"Tarsalis","L",2,"LV",2023,23
"5933","LV-020",2023-06-06,"Tarsalis","L",25,"LV",2023,23
"5934","LC-001",2023-06-13,"Tarsalis","L",16,"BE",2023,24
"5935","LC-001",2023-06-13,"Pipiens","L",1,"BE",2023,24
"5936","LC-049",2023-06-13,"Tarsalis","L",2,"BE",2023,24
"5937","LC-053",2023-06-13,"Tarsalis","L",7,"BE",2023,24
"5938","LC-053",2023-06-13,"Pipiens","L",1,"BE",2023,24
"5939","LC-054",2023-06-13,"Tarsalis","L",26,"BE",2023,24
"5940","LC-054",2023-06-13,"Pipiens","L",2,"BE",2023,24
"5941","WC-055",2023-06-13,"Tarsalis","L",3,"BE",2023,24
"5942","FC-006",2023-06-11,"Pipiens","L",3,"NE",2023,24
"5943","FC-014",2023-06-11,"Pipiens","L",1,"NE",2023,24
"5944","FC-019",2023-06-11,"Pipiens","L",1,"NE",2023,24
"5945","FC-019",2023-06-11,"Tarsalis","L",1,"NE",2023,24
"5946","FC-034",2023-06-11,"Tarsalis","L",3,"NE",2023,24
"5947","FC-036",2023-06-11,"Tarsalis","L",5,"NW",2023,24
"5948","FC-036",2023-06-11,"Pipiens","L",3,"NW",2023,24
"5949","FC-040",2023-06-11,"Tarsalis","L",1,"NE",2023,24
"5950","FC-040",2023-06-11,"Pipiens","L",1,"NE",2023,24
"5951","FC-066",2023-06-11,"Tarsalis","L",6,"NE",2023,24
"5952","FC-067",2023-06-11,"Tarsalis","L",6,"NE",2023,24
"5953","FC-069",2023-06-11,"Pipiens","L",1,"NE",2023,24
"5954","FC-072",2023-06-11,"Tarsalis","L",3,"NE",2023,24
"5955","FC-004",2023-06-12,"Pipiens","L",4,"SE",2023,24
"5956","FC-023",2023-06-12,"Tarsalis","L",1,"SE",2023,24
"5957","FC-023",2023-06-12,"Pipiens","L",1,"SE",2023,24
"5958","FC-027",2023-06-12,"Pipiens","L",1,"SE",2023,24
"5959","FC-027",2023-06-12,"Tarsalis","L",3,"SE",2023,24
"5960","FC-031",2023-06-12,"Tarsalis","L",10,"SE",2023,24
"5961","FC-031",2023-06-12,"Pipiens","L",1,"SE",2023,24
"5962","FC-039",2023-06-12,"Tarsalis","L",26,"SE",2023,24
"5963","FC-046",2023-06-12,"Pipiens","L",1,"SE",2023,24
"5964","FC-046",2023-06-12,"Tarsalis","L",2,"SE",2023,24
"5965","FC-047",2023-06-12,"Tarsalis","L",13,"SE",2023,24
"5966","FC-047",2023-06-12,"Pipiens","L",3,"SE",2023,24
"5967","FC-050",2023-06-12,"Pipiens","L",2,"SE",2023,24
"5968","FC-050",2023-06-12,"Tarsalis","L",3,"SE",2023,24
"5969","FC-053",2023-06-12,"Tarsalis","L",3,"SE",2023,24
"5970","FC-059",2023-06-12,"Tarsalis","L",3,"SE",2023,24
"5971","FC-059",2023-06-12,"Pipiens","L",1,"SE",2023,24
"5972","FC-064",2023-06-12,"Tarsalis","L",10,"SE",2023,24
"5973","FC-064",2023-06-12,"Pipiens","L",2,"SE",2023,24
"5974","FC-074",2023-06-12,"Pipiens","L",2,"SE",2023,24
"5975","FC-074",2023-06-12,"Tarsalis","L",21,"SE",2023,24
"5976","FC-075",2023-06-12,"Pipiens","L",3,"SE",2023,24
"5977","FC-075",2023-06-12,"Tarsalis","L",15,"SE",2023,24
"5978","FC-075GR",2023-06-12,"Pipiens","G",5,"SE",2023,24
"5979","FC-088GR",2023-06-12,"Pipiens","G",7,"SE",2023,24
"5980","FC-011",2023-06-13,"Pipiens","L",2,"NW",2023,24
"5981","FC-015",2023-06-13,"Pipiens","L",1,"NW",2023,24
"5982","FC-041",2023-06-13,"Pipiens","L",3,"NW",2023,24
"5983","FC-041",2023-06-13,"Tarsalis","L",1,"NW",2023,24
"5984","FC-049",2023-06-13,"Tarsalis","L",1,"SW",2023,24
"5985","FC-052",2023-06-13,"Pipiens","L",1,"NW",2023,24
"5986","FC-052",2023-06-13,"Tarsalis","L",1,"NW",2023,24
"5987","FC-060",2023-06-13,"Tarsalis","L",2,"NW",2023,24
"5988","FC-061",2023-06-13,"Pipiens","L",6,"NW",2023,24
"5989","FC-061",2023-06-13,"Tarsalis","L",11,"NW",2023,24
"5990","FC-063GR",2023-06-13,"Pipiens","G",2,"NW",2023,24
"5991","FC-073",2023-06-13,"Pipiens","L",2,"NW",2023,24
"5992","FC-073",2023-06-13,"Tarsalis","L",1,"NW",2023,24
"5993","FC-029",2023-06-14,"Tarsalis","L",3,"SE",2023,24
"5994","FC-029",2023-06-14,"Pipiens","L",1,"SE",2023,24
"5995","FC-029GR",2023-06-14,"Pipiens","G",29,"SE",2023,24
"5996","FC-037",2023-06-14,"Tarsalis","L",22,"SW",2023,24
"5997","FC-037",2023-06-14,"Pipiens","L",6,"SW",2023,24
"5998","FC-057",2023-06-14,"Tarsalis","L",4,"SW",2023,24
"5999","FC-062",2023-06-14,"Pipiens","L",1,"SW",2023,24
